holdet_player_id,holdet_player_name,holdet_team_name,team_id,position,price,copied_from_old_player_pool,old_player_id,old_player_name,old_team_id,old_team_name,old_match_method,old_match_score
49605,Moon-Hwan Kim,Sydkorea,KOR,DEF,2500000,True,moon_hwan_kim__kor,Moon-Hwan Kim,KOR,Sydkorea,exact_name_team,1.0
49981,Yu-Min Cho,Sydkorea,KOR,DEF,2500000,True,yu_min_cho__kor,Yu-Min Cho,KOR,Sydkorea,exact_name_team,1.0
49167,Han-beom Lee,Sydkorea,KOR,DEF,2000000,True,han_beom_lee__kor,Han-beom Lee,KOR,Sydkorea,exact_name_team,1.0
49869,Tae-Seok Lee,Sydkorea,KOR,DEF,2500000,True,tae_seok_lee__kor,Tae-Seok Lee,KOR,Sydkorea,exact_name_team,1.0
49868,Tae-Hyeon Kim,Sydkorea,KOR,DEF,2000000,True,tae_hyeon_kim__kor,Tae-Hyeon Kim,KOR,Sydkorea,exact_name_team,1.0
49344,Ju-sung Kim,Sydkorea,KOR,DEF,2000000,False,,,,,,0.8333333333333334
49973,Young-woo Seol,Sydkorea,KOR,DEF,3000000,True,seol_young_woo__kor,Young-woo Seol,KOR,Sydkorea,exact_name_team,1.0
50030,Gi-hyuk Lee,Sydkorea,KOR,DEF,2000000,True,gi_hyuk_lee__kor,Gi-hyuk Lee,KOR,Sydkorea,exact_name_team,1.0
50425,Wi-je Cho,Sydkorea,KOR,DEF,2000000,False,,,,,,0.5714285714285714
49276,Jesus Angulo,Mexico,MEX,DEF,2000000,True,jesus_angulo__mex,Jesus Angulo,MEX,Mexico,exact_name_team,1.0
49082,Everardo Lopez,Mexico,MEX,DEF,2500000,True,everardo_lopez__mex,Everardo Lopez,MEX,Mexico,exact_name_team,1.0
48944,Cesar Montes,Mexico,MEX,DEF,3000000,True,c_sar_montes__mex,Cesar Montes,MEX,Mexico,exact_name_team,1.0
49277,Jesus Gallardo,Mexico,MEX,DEF,3000000,True,jes_s_gallardo__mex,Jesus Gallardo,MEX,Mexico,exact_name_team,1.0
49231,Israel Reyes,Mexico,MEX,DEF,3000000,True,israel_reyes__mex,Israel Reyes,MEX,Mexico,exact_name_team,1.0
50287,Mateo Chavez,Mexico,MEX,DEF,2500000,False,,,,,,0.56
49770,Richard Ledezma,Mexico,MEX,DEF,2000000,True,richard_ledezma__mex,Richard Ledezma,MEX,Mexico,exact_name_team,1.0
49322,Jorge Sanchez,Mexico,MEX,DEF,2500000,True,jorge_sanchez__mex,Jorge Sanchez,MEX,Mexico,exact_name_team,1.0
49303,Johan Vasquez,Mexico,MEX,DEF,3000000,True,johan_v_squez__mex,Johan Vasquez,MEX,Mexico,exact_name_team,1.0
50052,Francis de Vries,New Zealand,NZL,DEF,2500000,True,francis_de_vries__nzl,Francis de Vries,NZL,New Zealand,exact_name_team,1.0
49110,Finn Surman,New Zealand,NZL,DEF,2000000,True,finn_surman__nzl,Finn Surman,NZL,New Zealand,exact_name_team,1.0
50055,Michael Boxall,New Zealand,NZL,DEF,2000000,True,michael_boxall__nzl,Michael Boxall,NZL,New Zealand,exact_name_team,1.0
49470,Lukas Kelly-Heald,New Zealand,NZL,DEF,2000000,False,,,,,,0.41379310344827586
49247,James McGarry,New Zealand,NZL,DEF,2000000,False,,,,,,0.43478260869565216
49895,Tim Payne,New Zealand,NZL,DEF,2500000,True,tim_payne__nzl,Tim Payne,NZL,New Zealand,exact_name_team,1.0
48926,Callan Elliot,New Zealand,NZL,DEF,2000000,True,callan_elliot__nzl,Callan Elliot,NZL,New Zealand,exact_name_team,1.0
49441,Liberato Cacace,New Zealand,NZL,DEF,2500000,True,liberato_cacace__nzl,Liberato Cacace,NZL,New Zealand,exact_name_team,1.0
49914,Tyler Bindon,New Zealand,NZL,DEF,2500000,True,tyler_bindon__nzl,Tyler Bindon,NZL,New Zealand,exact_name_team,1.0
50057,Tommy Smith,New Zealand,NZL,DEF,2000000,True,tommy_smith__nzl,Tommy Smith,NZL,New Zealand,exact_name_team,1.0
50056,Nando Pijnaker,New Zealand,NZL,DEF,2000000,True,nando_pijnaker__nzl,Nando Pijnaker,NZL,New Zealand,exact_name_team,1.0
48901,Bill Tuiloma,New Zealand,NZL,DEF,2000000,False,,,,,,0.5
50419,Jose Canale,Paraguay,PAR,DEF,2000000,False,,,,,,0.5714285714285714
48903,Blas Riveros,Paraguay,PAR,DEF,2000000,True,blas_riveros__par,Blas Riveros,PAR,Paraguay,exact_name_team,1.0
49682,Omar Alderete,Paraguay,PAR,DEF,3500000,True,omar_alderete__par,Omar Alderete,PAR,Paraguay,exact_name_team,1.0
49359,Junior Alonso,Paraguay,PAR,DEF,3000000,True,j_nior_alonso__par,Junior Alonso,PAR,Paraguay,exact_name_team,1.0
50418,Fabian Balbuena,Paraguay,PAR,DEF,2500000,False,,,,,,0.5806451612903226
48788,Alexis Duarte,Paraguay,PAR,DEF,2000000,True,alexis_duarte__par,Alexis Duarte,PAR,Paraguay,exact_name_team,1.0
49161,Gustavo Velazquez,Paraguay,PAR,DEF,2500000,True,gustavo_vel_squez__par,Gustavo Velazquez,PAR,Paraguay,exact_name_team,1.0
49144,Gonzalo Agustin Sandez,Paraguay,PAR,DEF,2000000,True,gonzalo_agustin_sandez__par,Gonzalo Agustin Sandez,PAR,Paraguay,exact_name_team,1.0
49347,Juan Jose Caceres,Paraguay,PAR,DEF,3000000,True,juan_jose_caceres__par,Juan Jose Caceres,PAR,Paraguay,exact_name_team,1.0
48761,Alan Benitez,Paraguay,PAR,DEF,2500000,True,alan_ben_tez__par,Alan Benitez,PAR,Paraguay,exact_name_team,1.0
50423,Alexandro Maidana,Paraguay,PAR,DEF,2000000,False,,,,,,0.5454545454545454
49159,Gustavo Gomez,Paraguay,PAR,DEF,3000000,True,gustavo_g_mez__par,Gustavo Gomez,PAR,Paraguay,exact_name_team,1.0
49399,Khuliso Mudau,Sydafrika,RSA,DEF,3000000,True,khuliso_mudau__rsa,Khuliso Mudau,RSA,Sydafrika,exact_name_team,1.0
49821,Samukele Kabini,Sydafrika,RSA,DEF,2000000,True,samukele_kabini__rsa,Samukele Kabini,RSA,Sydafrika,exact_name_team,1.0
49543,Mbekezeli Mbokazi,Sydafrika,RSA,DEF,2500000,True,mbekezeli_mbokazi__rsa,Mbekezeli Mbokazi,RSA,Sydafrika,exact_name_team,1.0
49662,Nkosinathi Sibisi,Sydafrika,RSA,DEF,2500000,True,nkosinathi_sibisi__rsa,Nkosinathi Sibisi,RSA,Sydafrika,exact_name_team,1.0
48867,Aubrey Modiba,Sydafrika,RSA,DEF,3000000,True,aubrey_modiba__rsa,Aubrey Modiba,RSA,Sydafrika,exact_name_team,1.0
50280,Olwethu Makhanya,Sydafrika,RSA,DEF,2000000,False,,,,,,0.4666666666666667
50277,Bradley Cross,Sydafrika,RSA,DEF,2000000,False,,,,,,0.56
50279,Kamogelo Sebelebele,Sydafrika,RSA,DEF,2000000,False,,,,,,0.5263157894736842
49217,Ime Okon,Sydafrika,RSA,DEF,2000000,True,ime_okon__rsa,Ime Okon,RSA,Sydafrika,exact_name_team,1.0
49400,Khulumani Ndamane,Sydafrika,RSA,DEF,2000000,True,khulumani_ndamane__rsa,Khulumani Ndamane,RSA,Sydafrika,exact_name_team,1.0
49883,Thabang Matuludi,Sydafrika,RSA,DEF,2000000,True,thabang_matuludi__rsa,Thabang Matuludi,RSA,Sydafrika,exact_name_team,1.0
49527,Mathias Olivera,Uruguay,URU,DEF,4000000,True,math_as_olivera__uru,Mathias Olivera,URU,Uruguay,exact_name_team,1.0
49332,Jose Maria Gimenez,Uruguay,URU,DEF,4500000,True,jos_mar_a_gim_nez__uru,Jose Maria Gimenez,URU,Uruguay,exact_name_team,1.0
49511,Martin Caceres,Uruguay,URU,DEF,3000000,True,martin_caceres__uru,Martin Caceres,URU,Uruguay,exact_name_team,1.0
49156,Guillermo Varela,Uruguay,URU,DEF,3000000,True,guillermo_varela__uru,Guillermo Varela,URU,Uruguay,exact_name_team,1.0
49792,Ronald Araujo,Uruguay,URU,DEF,4500000,True,ronald_ara_jo__uru,Ronald Araujo,URU,Uruguay,exact_name_team,1.0
50310,Sebastian Caceres,Uruguay,URU,DEF,2500000,False,,,,,,0.5625
49330,Jose Luis Rodriguez Bebanz,Uruguay,URU,DEF,3000000,True,jos_luis_rodr_guez_bebanz__uru,Jose Luis Rodriguez Bebanz,URU,Uruguay,exact_name_team,1.0
49824,Santiago Bueno,Uruguay,URU,DEF,3500000,True,santiago_bueno__uru,Santiago Bueno,URU,Uruguay,exact_name_team,1.0
49530,Matias Viña,Uruguay,URU,DEF,4000000,True,mat_as_vi_a__uru,Matias Viña,URU,Uruguay,exact_name_team,1.0
50249,Auston Trusty,USA,USA,DEF,2500000,False,,,,,,0.4827586206896552
49503,Mark McKenzie,USA,USA,DEF,2000000,True,mark_mckenzie__usa,Mark McKenzie,USA,USA,exact_name_team,1.0
49566,Miles Robinson,USA,USA,DEF,2000000,True,miles_robinson__usa,Miles Robinson,USA,USA,exact_name_team,1.0
50252,Sergino Dest,USA,USA,DEF,3000000,True,sergino_dest__usa,Sergino Dest,USA,USA,exact_name_team,1.0
50251,Joe Scally,USA,USA,DEF,2500000,False,,,,,,0.36363636363636365
48851,Antonee Robinson,USA,USA,DEF,2000000,True,antonee_robinson__usa,Antonee Robinson,USA,USA,exact_name_team,1.0
48956,Chris Richards,USA,USA,DEF,3000000,True,chris_richards__usa,Chris Richards,USA,USA,exact_name_team,1.0
49896,Tim Ream,USA,USA,DEF,2500000,True,tim_ream__usa,Tim Ream,USA,USA,exact_name_team,1.0
49536,Max Arfsten,USA,USA,DEF,3000000,True,max_arfsten__usa,Max Arfsten,USA,USA,exact_name_team,1.0
48774,Alex Freeman,USA,USA,DEF,2500000,True,alex_freeman__usa,Alex Freeman,USA,USA,exact_name_team,1.0
50246,Willer Ditta,Colombia,COL,DEF,2500000,True,willer_ditta__col,Willer Ditta,COL,Colombia,exact_name_team,1.0
49004,Deiver Machado,Colombia,COL,DEF,3000000,True,deiver_machado__col,Deiver Machado,COL,Colombia,exact_name_team,1.0
50247,Yerry Mina,Colombia,COL,DEF,3000000,True,yerry_mina__col,Yerry Mina,COL,Colombia,exact_name_team,1.0
48998,Davinson Sanchez,Colombia,COL,DEF,3500000,True,davinson_s_nchez__col,Davinson Sanchez,COL,Colombia,exact_name_team,1.0
49302,Johan Mojica,Colombia,COL,DEF,3500000,True,johan_mojica__col,Johan Mojica,COL,Colombia,exact_name_team,1.0
49345,Juan Cabal,Colombia,COL,DEF,3000000,True,juan_cabal__col,Juan Cabal,COL,Colombia,exact_name_team,1.0
49969,Yerson Mosquera,Colombia,COL,DEF,2500000,False,,,,,,0.6
48982,Daniel Muñoz,Colombia,COL,DEF,4000000,True,daniel_mu_oz__col,Daniel Muñoz,COL,Colombia,exact_name_team,1.0
49281,Jhon Lucumi,Colombia,COL,DEF,3500000,True,jhon_lucum__col,Jhon Lucumi,COL,Colombia,exact_name_team,1.0
49823,Santiago Arias,Colombia,COL,DEF,3500000,True,santiago_arias__col,Santiago Arias,COL,Colombia,exact_name_team,1.0
49737,Piero Hincapie,Ecuador,ECU,DEF,3500000,True,piero_hincapi__ecu,Piero Hincapie,ECU,Ecuador,exact_name_team,1.0
49298,Joel Ordonez,Ecuador,ECU,DEF,2500000,True,joel_ord_ez__ecu,Joel Ordonez,ECU,Ecuador,exact_name_team,1.0
48836,Angelo Preciado,Ecuador,ECU,DEF,3000000,True,ngelo_preciado__ecu,Angelo Preciado,ECU,Ecuador,exact_name_team,1.0
49098,Felix 'Feliz' Torres,Ecuador,ECU,DEF,3000000,True,felix_feliz_torres__ecu,Felix 'Feliz' Torres,ECU,Ecuador,exact_name_team,1.0
49240,Jackson Porozo,Ecuador,ECU,DEF,2000000,True,jackson_porozo__ecu,Jackson Porozo,ECU,Ecuador,exact_name_team,1.0
49328,Jose Hurtado,Ecuador,ECU,DEF,2500000,True,jose_hurtado__ecu,Jose Hurtado,ECU,Ecuador,exact_name_team,1.0
49946,Willian Pacho,Ecuador,ECU,DEF,3000000,True,willian_pacho__ecu,Willian Pacho,ECU,Ecuador,exact_name_team,1.0
49731,Pervis Estupinan,Ecuador,ECU,DEF,3500000,True,pervis_estupi_n__ecu,Pervis Estupinan,ECU,Ecuador,exact_name_team,1.0
49653,Nihad Mujakic,Bosnien-Hercegovina,BIH,DEF,2500000,True,nihad_mujaki__bih,Nihad Mujakic,BIH,Bosnien-Hercegovina,exact_name_team,1.0
49652,Nidal Celik,Bosnien-Hercegovina,BIH,DEF,2000000,True,nidal_celik__bih,Nidal Celik,BIH,Bosnien-Hercegovina,exact_name_team,1.0
49011,Dennis Hadzikadunic,Bosnien-Hercegovina,BIH,DEF,2500000,True,dennis_hadzikadunic__bih,Dennis Hadzikadunic,BIH,Bosnien-Hercegovina,exact_name_team,1.0
49832,Sead Kolasinac,Bosnien-Hercegovina,BIH,DEF,2500000,True,sead_kolasinac__bih,Sead Kolasinac,BIH,Bosnien-Hercegovina,exact_name_team,1.0
49655,Nikola Katic,Bosnien-Hercegovina,BIH,DEF,3000000,True,nikola_kati__bih,Nikola Katic,BIH,Bosnien-Hercegovina,exact_name_team,1.0
49865,Stjepan Radeljic,Bosnien-Hercegovina,BIH,DEF,2500000,True,stjepan_radeljic__bih,Stjepan Radeljic,BIH,Bosnien-Hercegovina,exact_name_team,1.0
49879,Tarik Muharemovic,Bosnien-Hercegovina,BIH,DEF,3000000,True,tarik_muharemovic__bih,Tarik Muharemovic,BIH,Bosnien-Hercegovina,exact_name_team,1.0
48816,Amar Dedic,Bosnien-Hercegovina,BIH,DEF,3000000,True,amar_dedi__bih,Amar Dedic,BIH,Bosnien-Hercegovina,exact_name_team,1.0
48801,Ali Nemati,Iran,IRN,DEF,2500000,True,ali_nemati__irn,Ali Nemati,IRN,Iran,exact_name_team,1.0
49189,Hossein Abarghouei,Iran,IRN,DEF,2000000,True,hossein_abarghouei__irn,Hossein Abarghouei,IRN,Iran,exact_name_team,1.0
48980,Danial Esmaeilifar,Iran,IRN,DEF,2500000,True,danial_esmaeilifar__irn,Danial Esmaeilifar,IRN,Iran,exact_name_team,1.0
49190,Hossein Kanaani,Iran,IRN,DEF,2500000,True,hossein_kanaani__irn,Hossein Kanaani,IRN,Iran,exact_name_team,1.0
50370,Saleh Hardani,Iran,IRN,DEF,2500000,False,,,,,,0.5384615384615384
49847,Shojae Khalilzadeh,Iran,IRN,DEF,2500000,True,shoja_khalilzadeh__irn,Shojae Khalilzadeh,IRN,Iran,exact_name_team,1.0
48731,Abolfazl Jalali,Iran,IRN,DEF,2000000,True,abolfazl_jalali__irn,Abolfazl Jalali,IRN,Iran,exact_name_team,1.0
49565,Milad Mohammadi,Iran,IRN,DEF,2500000,True,milad_mohammadi__irn,Milad Mohammadi,IRN,Iran,exact_name_team,1.0
49746,Ramin Rezaeian,Iran,IRN,DEF,2500000,True,ramin_rezaeian__irn,Ramin Rezaeian,IRN,Iran,exact_name_team,1.0
49049,Ehsan Hajsafi,Iran,IRN,DEF,2000000,True,ehsan_hajsafi__irn,Ehsan Hajsafi,IRN,Iran,exact_name_team,1.0
50369,Daniyal Eiri,Iran,IRN,DEF,2000000,False,,,,,,0.43478260869565216
50374,Arya Yousefi,Iran,IRN,DEF,2000000,False,,,,,,0.4444444444444444
49627,Nathan Ngoy,Belgien,BEL,DEF,2000000,True,nathan_ngoy__bel,Nathan Ngoy,BEL,Belgien,exact_name_team,1.0
49892,Thomas Meunier,Belgien,BEL,DEF,3500000,True,thomas_meunier__bel,Thomas Meunier,BEL,Belgien,exact_name_team,1.0
48911,Brandon Mechele,Belgien,BEL,DEF,2500000,True,brandon_mechele__bel,Brandon Mechele,BEL,Belgien,exact_name_team,1.0
49897,Timothy Castagne,Belgien,BEL,DEF,3500000,True,timothy_castagne__bel,Timothy Castagne,BEL,Belgien,exact_name_team,1.0
49539,Maxim De Cuyper,Belgien,BEL,DEF,4000000,True,maxim_de_cuyper__bel,Maxim De Cuyper,BEL,Belgien,exact_name_team,1.0
49406,Koni de Winter,Belgien,BEL,DEF,3000000,True,koni_de_winter__bel,Koni de Winter,BEL,Belgien,exact_name_team,1.0
49992,Zeno Debast,Belgien,BEL,DEF,3500000,True,zeno_debast__bel,Zeno Debast,BEL,Belgien,exact_name_team,1.0
48864,Arthur Theate,Belgien,BEL,DEF,3000000,True,arthur_theate__bel,Arthur Theate,BEL,Belgien,exact_name_team,1.0
49294,Joaquin Seys,Belgien,BEL,DEF,2500000,True,joaquin_seys__bel,Joaquin Seys,BEL,Belgien,exact_name_team,1.0
49760,Rebin Sulaka,Irak,IRQ,DEF,2000000,True,rebin_sulaka__irq,Rebin Sulaka,IRQ,Irak,exact_name_team,1.0
49196,Hussein Ali,Irak,IRQ,DEF,3000000,True,hussein_ali__irq,Hussein Ali,IRQ,Irak,exact_name_team,1.0
49121,Frans Dhia Putros,Irak,IRQ,DEF,2000000,True,frans_dhia_putros__irq,Frans Dhia Putros,IRQ,Irak,exact_name_team,1.0
49989,Zaid Tahseen,Irak,IRQ,DEF,2500000,True,zaid_tahseen__irq,Zaid Tahseen,IRQ,Irak,exact_name_team,1.0
48747,Ahmed Hasan Maknzi,Irak,IRQ,DEF,2000000,True,ahmed_hasan_maknzi__irq,Ahmed Hasan Maknzi,IRQ,Irak,exact_name_team,1.0
49548,Merchas Doski,Irak,IRQ,DEF,2500000,True,merchas_doski__irq,Merchas Doski,IRQ,Irak,exact_name_team,1.0
48757,Akam Hashem,Irak,IRQ,DEF,2000000,True,akam_hashem__irq,Akam Hashem,IRQ,Irak,exact_name_team,1.0
49484,Manaf Younis,Irak,IRQ,DEF,2000000,True,manaf_younis__irq,Manaf Younis,IRQ,Irak,exact_name_team,1.0
50378,Mustafa Saadoon,Irak,IRQ,DEF,2000000,False,,,,,,0.4
50379,Ahmed Yahya,Irak,IRQ,DEF,2000000,False,,,,,,0.5517241379310345
49785,Roderick Miller,Panama,PAN,DEF,2000000,True,roderick_miller__pan,Roderick Miller,PAN,Panama,exact_name_team,1.0
49321,Jorge Gutierrez,Panama,PAN,DEF,2500000,True,jorge_guti_rrez__pan,Jorge Gutierrez,PAN,Panama,exact_name_team,1.0
49326,Jose Cordoba,Panama,PAN,DEF,2500000,True,jos_cordoba__pan,Jose Cordoba,PAN,Panama,exact_name_team,1.0
49285,Jiovany Ramos,Panama,PAN,DEF,2000000,True,jiovany_ramos__pan,Jiovany Ramos,PAN,Panama,exact_name_team,1.0
50255,Edgardo Farina,Panama,PAN,DEF,2000000,False,,,,,,0.5
49072,Eric Davis,Panama,PAN,DEF,3000000,True,erick_davis__pan,Eric Davis,PAN,Panama,exact_name_team,1.0
49106,Fidel Escobar,Panama,PAN,DEF,2500000,True,fidel_escobar__pan,Fidel Escobar,PAN,Panama,exact_name_team,1.0
49554,Michael Amir Murillo,Panama,PAN,DEF,2500000,True,michael_amir_murillo__pan,Michael Amir Murillo,PAN,Panama,exact_name_team,1.0
48830,Andres Andrade,Panama,PAN,DEF,2500000,True,andres_andrade__pan,Andres Andrade,PAN,Panama,exact_name_team,1.0
48943,Cesar Blackman,Panama,PAN,DEF,2500000,True,c_sar_blackman__pan,Cesar Blackman,PAN,Panama,exact_name_team,1.0
49515,Martin Krug,Panama,PAN,DEF,2000000,True,martin_krug__pan,Martin Krug,PAN,Panama,exact_name_team,1.0
50071,Karim Hafez,Egypten,EGY,DEF,2000000,True,karim_hafez__egy,Karim Hafez,EGY,Egypten,exact_name_team,1.0
49571,Mohamed Abdelmonem,Egypten,EGY,DEF,2500000,True,mohamed_abdelmonem__egy,Mohamed Abdelmonem,EGY,Egypten,exact_name_team,1.0
49188,Hossam Abdelmaguid,Egypten,EGY,DEF,2500000,True,hossam_abdelmaguid__egy,Hossam Abdelmaguid,EGY,Egypten,exact_name_team,1.0
49960,Yasser Ibrahim,Egypten,EGY,DEF,2500000,True,yasser_ibrahim__egy,Yasser Ibrahim,EGY,Egypten,exact_name_team,1.0
49396,Khaled Sobhi,Egypten,EGY,DEF,2000000,False,,,,,,0.56
49578,Mohamed Hany,Egypten,EGY,DEF,2500000,True,mohamed_hany__egy,Mohamed Hany,EGY,Egypten,exact_name_team,1.0
49745,Rami Rabia,Egypten,EGY,DEF,3000000,True,rami_rabia__egy,Rami Rabia,EGY,Egypten,exact_name_team,1.0
48748,Ahmed Nabil Kouka,Egypten,EGY,DEF,2000000,False,,,,,,0.6206896551724138
49877,Tarek Alaa,Egypten,EGY,DEF,2000000,True,tarek_alaa__egy,Tarek Alaa,EGY,Egypten,exact_name_team,1.0
48746,Ahmed Fatouh,Egypten,EGY,DEF,2500000,True,ahmed_fatouh__egy,Ahmed Fatouh,EGY,Egypten,exact_name_team,1.0
50261,Redouane Halhal,Marokko,MAR,DEF,2000000,False,,,,,,0.4827586206896552
48718,Abdelhamid Ait Boudlal,Marokko,MAR,DEF,2500000,True,abdelhamid_ait_boudlal__mar,Abdelhamid Ait Boudlal,MAR,Marokko,exact_name_team,1.0
49990,Zakaria El Ouahdi,Marokko,MAR,DEF,2000000,True,zakaria_el_ouahdi__mar,Zakaria El Ouahdi,MAR,Marokko,exact_name_team,1.0
49260,Jawad El Yamiq,Marokko,MAR,DEF,2500000,True,jawad_el_yamiq__mar,Jawad El Yamiq,MAR,Marokko,exact_name_team,1.0
49633,Nayef Aguerd,Marokko,MAR,DEF,3000000,True,nayef_aguerd__mar,Nayef Aguerd,MAR,Marokko,exact_name_team,1.0
48732,Achraf Hakimi,Marokko,MAR,DEF,4000000,True,achraf_hakimi__mar,Achraf Hakimi,MAR,Marokko,exact_name_team,1.0
48947,Chadi Riad,Marokko,MAR,DEF,2000000,True,chadi_riad__mar,Chadi Riad,MAR,Marokko,exact_name_team,1.0
49859,Souffian El Karouani,Marokko,MAR,DEF,2000000,True,souffian_el_karouani__mar,Souffian El Karouani,MAR,Marokko,exact_name_team,1.0
50264,Youssef Belammari,Marokko,MAR,DEF,2000000,False,,,,,,0.6470588235294118
48826,Anass Salah-Eddine,Marokko,MAR,DEF,2500000,True,anass_salah_eddine__mar,Anass Salah-Eddine,MAR,Marokko,exact_name_team,1.0
50067,Issa Diop,Marokko,MAR,DEF,2500000,True,issa_diop__mar,Issa Diop,MAR,Marokko,exact_name_team,1.0
49670,Noussair Mazraoui,Marokko,MAR,DEF,3500000,True,noussair_mazraoui__mar,Noussair Mazraoui,MAR,Marokko,exact_name_team,1.0
49483,Mamadou Sarr,Senegal,SEN,DEF,2500000,True,mamadou_sarr__sen,Mamadou Sarr,SEN,Senegal,exact_name_team,1.0
49050,El Hadji Malick Diouf,Senegal,SEN,DEF,3500000,True,el_hadji_malick_diouf__sen,El Hadji Malick Diouf,SEN,Senegal,exact_name_team,1.0
48721,Abdoulaye Seck,Senegal,SEN,DEF,3000000,True,abdoulaye_seck__sen,Abdoulaye Seck,SEN,Senegal,exact_name_team,1.0
49612,Moussa Niakhate,Senegal,SEN,DEF,3000000,True,moussa_niakhate__sen,Moussa Niakhate,SEN,Senegal,exact_name_team,1.0
49228,Ismail Jakobs,Senegal,SEN,DEF,2500000,True,ismail_jakobs__sen,Ismail Jakobs,SEN,Senegal,exact_name_team,1.0
49980,Youssouf Sabaly,Senegal,SEN,DEF,2000000,False,,,,,,0.5333333333333333
49370,Kalidou Koulibaly,Senegal,SEN,DEF,2500000,True,kalidou_koulibaly__sen,Kalidou Koulibaly,SEN,Senegal,exact_name_team,1.0
49704,Pape Abou Cisse,Senegal,SEN,DEF,2000000,False,,,,,,0.64
48720,Abdou Diallo,Senegal,SEN,DEF,2000000,False,,,,,,0.5
49215,Ilay Camara,Senegal,SEN,DEF,2000000,True,ilay_camara__sen,Ilay Camara,SEN,Senegal,exact_name_team,1.0
48848,Antoine Mendy,Senegal,SEN,DEF,2500000,True,antoine_mendy__sen,Antoine Mendy,SEN,Senegal,exact_name_team,1.0
50093,Moustapha Mbow,Senegal,SEN,DEF,2000000,True,moustapha_mbow__sen,Moustapha Mbow,SEN,Senegal,exact_name_team,1.0
49575,Mohamed Amine Ben Hamida,Tunesien,TUN,DEF,2500000,True,mohamed_amine_ben_hamida__tun,Mohamed Amine Ben Hamida,TUN,Tunesien,exact_name_team,1.0
48736,Adem Arous,Tunesien,TUN,DEF,2000000,True,adem_arous__tun,Adem Arous,TUN,Tunesien,exact_name_team,1.0
49135,Ghaith Zaalouni,Tunesien,TUN,DEF,2000000,False,,,,,,0.5217391304347826
50065,Raed Chikhaoui,Tunesien,TUN,DEF,2000000,True,raed_chikhaoui__tun,Raed Chikhaoui,TUN,Tunesien,exact_name_team,1.0
49684,Omar Rekik,Tunesien,TUN,DEF,2000000,True,omar_rekik__tun,Omar Rekik,TUN,Tunesien,exact_name_team,1.0
48799,Ali Maaloul,Tunesien,TUN,DEF,2000000,False,,,,,,0.5454545454545454
49039,Dylan Bronn,Tunesien,TUN,DEF,2500000,True,dylan_bronn__tun,Dylan Bronn,TUN,Tunesien,exact_name_team,1.0
49963,Yassine Meriah,Tunesien,TUN,DEF,2500000,False,,,,,,0.5925925925925926
49957,Yan Valery,Tunesien,TUN,DEF,2500000,True,yan_valery__tun,Yan Valery,TUN,Tunesien,exact_name_team,1.0
48793,Ali Abdi,Tunesien,TUN,DEF,3000000,True,ali_abdi__tun,Ali Abdi,TUN,Tunesien,exact_name_team,1.0
49604,Montassar Talbi,Tunesien,TUN,DEF,3000000,True,montassar_talbi__tun,Montassar Talbi,TUN,Tunesien,exact_name_team,1.0
48760,Alaa Ghram,Tunesien,TUN,DEF,2000000,False,,,,,,0.5217391304347826
49613,Moutaz Neffati,Tunesien,TUN,DEF,2000000,True,moutaz_neffati__tun,Moutaz Neffati,TUN,Tunesien,exact_name_team,1.0
48800,Ali Majrashi,Saudi-Arabien,KSA,DEF,2500000,True,ali_majrashi__ksa,Ali Majrashi,KSA,Saudi-Arabien,exact_name_team,1.0
49632,Nawaf Bu Washl,Saudi-Arabien,KSA,DEF,2500000,False,,,,,,0.7692307692307693
50414,Moteb Al-Harbi,Saudi-Arabien,KSA,DEF,2000000,False,,,,,,0.5517241379310345
49595,Mohammed Sulaiman,Saudi-Arabien,KSA,DEF,2000000,True,mohammed_sulaiman__ksa,Mohammed Sulaiman,KSA,Saudi-Arabien,exact_name_team,1.0
50410,Jehad Thakri,Saudi-Arabien,KSA,DEF,2000000,False,,,,,,0.4827586206896552
48724,Abdulelah Al-Amri,Saudi-Arabien,KSA,DEF,2500000,True,abdulelah_al_amri__ksa,Abdulelah Al-Amri,KSA,Saudi-Arabien,exact_name_team,1.0
50408,Hassan Al Tambakti,Saudi-Arabien,KSA,DEF,2000000,False,,,,,,0.6060606060606061
49827,Saud Abdulhamid,Saudi-Arabien,KSA,DEF,3000000,True,saud_abdulhamid__ksa,Saud Abdulhamid,KSA,Saudi-Arabien,exact_name_team,1.0
50407,Ali Lajami,Saudi-Arabien,KSA,DEF,2000000,False,,,,,,0.5
50409,Hassan Kadesh,Saudi-Arabien,KSA,DEF,2000000,False,,,,,,0.4666666666666667
50412,Mohammed Abu Al-Shamat,Saudi-Arabien,KSA,DEF,2500000,False,,,,,,0.7083333333333334
50398,Al-Hashmi Al-Hussain,Qatar,QAT,DEF,2000000,False,,,,,,0.5454545454545454
50401,Seydinaissa Laye,Qatar,QAT,DEF,2000000,False,,,,,,0.4
49458,Lucas Mendes,Qatar,QAT,DEF,2500000,True,lucas_mendes__qat,Lucas Mendes,QAT,Qatar,exact_name_team,1.0
48907,Boualem Khoukhi,Qatar,QAT,DEF,2500000,True,boualem_khoukhi__qat,Boualem Khoukhi,QAT,Qatar,exact_name_team,1.0
