player_id,player_name,team,position,price,strategy,formation,target_round,start_prob,appearance_prob,availability_risk,goal_component,assist_component,shot_component,match_winner_component,hattrick_component,player_of_match_component,penalty_component,team_result_component,clean_sheet_component,appearance_component,start_security_effect,fixture_strength_component,round_context_component,long_run_effect,price_value_component,final_ev,strategy_score,suspected_issue
harry_kane__eng,Harry Kane,ENG,FWD,9500000,long_run,4-5-1,1,0.8702,0.8733,low_risk,0.7064,0.2197,0.4194,,,,,0.3502,0.0,173.8387,0.45,0.0,0.0,2.7518,0.2472,4.3139,7.3675,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
harry_kane__eng,Harry Kane,ENG,FWD,9500000,long_run,5-3-2,1,0.8702,0.8733,low_risk,0.7064,0.2197,0.4194,,,,,0.3502,0.0,173.8387,0.45,0.0,0.0,2.7518,0.2472,4.3139,7.3675,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
harry_kane__eng,Harry Kane,ENG,FWD,9500000,long_run,5-4-1,1,0.8702,0.8733,low_risk,0.7064,0.2197,0.4194,,,,,0.3502,0.0,173.8387,0.45,0.0,0.0,2.7518,0.2472,4.3139,7.3675,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,next_round,3-4-3,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.9025,2.3858,0.0,0.3959,2.9476,6.0753,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,next_round,3-5-2,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.9025,2.3858,0.0,0.3959,2.9476,6.0753,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,next_round,4-3-3,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.9025,2.3858,0.0,0.3959,2.9476,6.0753,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,next_round,4-4-2,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.9025,2.3858,0.0,0.3959,2.9476,6.0753,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,next_round,4-5-1,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.9025,2.3858,0.0,0.3959,2.9476,6.0753,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,next_round,5-3-2,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.9025,2.3858,0.0,0.3959,2.9476,6.0753,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,next_round,5-4-1,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.9025,2.3858,0.0,0.3959,2.9476,6.0753,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,round1_2,3-4-3,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.7688,3.6485,0.0,0.3959,2.9476,6.5006,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,round1_2,3-5-2,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.7688,3.6485,0.0,0.3959,2.9476,6.5006,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,round1_2,4-3-3,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.7688,3.6485,0.0,0.3959,2.9476,6.5006,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,round1_2,4-4-2,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.7688,3.6485,0.0,0.3959,2.9476,6.5006,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,round1_2,4-5-1,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.7688,3.6485,0.0,0.3959,2.9476,6.5006,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,round1_2,5-3-2,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.7688,3.6485,0.0,0.3959,2.9476,6.5006,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,round1_2,5-4-1,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.7688,3.6485,0.0,0.3959,2.9476,6.5006,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,group_stage,3-4-3,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.6108,4.0441,0.0,0.3959,2.9476,7.0159,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,group_stage,3-5-2,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.6108,4.0441,0.0,0.3959,2.9476,7.0159,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,group_stage,4-3-3,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.6108,4.0441,0.0,0.3959,2.9476,7.0159,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,group_stage,4-4-2,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.6108,4.0441,0.0,0.3959,2.9476,7.0159,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,group_stage,4-5-1,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.6108,4.0441,0.0,0.3959,2.9476,7.0159,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,group_stage,5-3-2,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.6108,4.0441,0.0,0.3959,2.9476,7.0159,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,group_stage,5-4-1,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.6108,4.0441,0.0,0.3959,2.9476,7.0159,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,long_run,3-4-3,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.0,0.0,2.1171,0.3959,2.9476,5.3428,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,long_run,3-5-2,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.0,0.0,2.1171,0.3959,2.9476,5.3428,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,long_run,4-3-3,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.0,0.0,2.1171,0.3959,2.9476,5.3428,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,long_run,4-4-2,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.0,0.0,2.1171,0.3959,2.9476,5.3428,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,long_run,4-5-1,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.0,0.0,2.1171,0.3959,2.9476,5.3428,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,long_run,5-3-2,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.0,0.0,2.1171,0.3959,2.9476,5.3428,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jamal_musiala__ger,Jamal Musiala,GER,MID,6500000,long_run,5-4-1,1,0.8355,0.7812,medium_risk,0.2915,0.2414,0.113,,,,,0.4375,0.0,177.5684,0.37,0.0,0.0,2.1171,0.3959,2.9476,5.3428,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
jo_ko_gvardiol__cro,Josko Gvardiol,CRO,DEF,3500000,group_stage,3-4-3,1,0.8562,0.7973,medium_risk,0.1305,0.0714,0.055,,,,,0.2464,0.9724,194.4029,0.37,0.1276,5.5788,0.0,-0.0337,3.1542,8.2844,no_component_issue_from_available_outputs
jo_ko_gvardiol__cro,Josko Gvardiol,CRO,DEF,3500000,group_stage,3-5-2,1,0.8562,0.7973,medium_risk,0.1305,0.0714,0.055,,,,,0.2464,0.9724,194.4029,0.37,0.1276,5.5788,0.0,-0.0337,3.1542,8.2844,no_component_issue_from_available_outputs
jo_ko_gvardiol__cro,Josko Gvardiol,CRO,DEF,3500000,group_stage,4-3-3,1,0.8562,0.7973,medium_risk,0.1305,0.0714,0.055,,,,,0.2464,0.9724,194.4029,0.37,0.1276,5.5788,0.0,-0.0337,3.1542,8.2844,no_component_issue_from_available_outputs
jo_ko_gvardiol__cro,Josko Gvardiol,CRO,DEF,3500000,group_stage,4-4-2,1,0.8562,0.7973,medium_risk,0.1305,0.0714,0.055,,,,,0.2464,0.9724,194.4029,0.37,0.1276,5.5788,0.0,-0.0337,3.1542,8.2844,no_component_issue_from_available_outputs
jo_ko_gvardiol__cro,Josko Gvardiol,CRO,DEF,3500000,group_stage,4-5-1,1,0.8562,0.7973,medium_risk,0.1305,0.0714,0.055,,,,,0.2464,0.9724,194.4029,0.37,0.1276,5.5788,0.0,-0.0337,3.1542,8.2844,no_component_issue_from_available_outputs
jo_ko_gvardiol__cro,Josko Gvardiol,CRO,DEF,3500000,group_stage,5-3-2,1,0.8562,0.7973,medium_risk,0.1305,0.0714,0.055,,,,,0.2464,0.9724,194.4029,0.37,0.1276,5.5788,0.0,-0.0337,3.1542,8.2844,no_component_issue_from_available_outputs
jo_ko_gvardiol__cro,Josko Gvardiol,CRO,DEF,3500000,group_stage,5-4-1,1,0.8562,0.7973,medium_risk,0.1305,0.0714,0.055,,,,,0.2464,0.9724,194.4029,0.37,0.1276,5.5788,0.0,-0.0337,3.1542,8.2844,no_component_issue_from_available_outputs
jonathan_david__can,Jonathan David,CAN,FWD,4500000,next_round,3-4-3,1,0.9,0.7938,medium_risk,0.9555,0.368,0.8073,,,,,0.3527,0.0,182.0622,0.37,0.2693,4.9481,0.0,-0.9099,4.9596,9.6543,no_component_issue_from_available_outputs
jonathan_david__can,Jonathan David,CAN,FWD,4500000,round1_2,3-4-3,1,0.9,0.7938,medium_risk,0.9555,0.368,0.8073,,,,,0.3527,0.0,182.0622,0.37,0.5455,9.2143,0.0,-0.9099,4.9596,13.0242,no_component_issue_from_available_outputs
jonathan_david__can,Jonathan David,CAN,FWD,4500000,round1_2,3-5-2,1,0.9,0.7938,medium_risk,0.9555,0.368,0.8073,,,,,0.3527,0.0,182.0622,0.37,0.5455,9.2143,0.0,-0.9099,4.9596,13.0242,no_component_issue_from_available_outputs
jonathan_david__can,Jonathan David,CAN,FWD,4500000,round1_2,4-3-3,1,0.9,0.7938,medium_risk,0.9555,0.368,0.8073,,,,,0.3527,0.0,182.0622,0.37,0.5455,9.2143,0.0,-0.9099,4.9596,13.0242,no_component_issue_from_available_outputs
jonathan_david__can,Jonathan David,CAN,FWD,4500000,round1_2,4-4-2,1,0.9,0.7938,medium_risk,0.9555,0.368,0.8073,,,,,0.3527,0.0,182.0622,0.37,0.5455,9.2143,0.0,-0.9099,4.9596,13.0242,no_component_issue_from_available_outputs
jonathan_david__can,Jonathan David,CAN,FWD,4500000,round1_2,4-5-1,1,0.9,0.7938,medium_risk,0.9555,0.368,0.8073,,,,,0.3527,0.0,182.0622,0.37,0.5455,9.2143,0.0,-0.9099,4.9596,13.0242,no_component_issue_from_available_outputs
jonathan_david__can,Jonathan David,CAN,FWD,4500000,round1_2,5-3-2,1,0.9,0.7938,medium_risk,0.9555,0.368,0.8073,,,,,0.3527,0.0,182.0622,0.37,0.5455,9.2143,0.0,-0.9099,4.9596,13.0242,no_component_issue_from_available_outputs
jonathan_david__can,Jonathan David,CAN,FWD,4500000,group_stage,3-4-3,1,0.9,0.7938,medium_risk,0.9555,0.368,0.8073,,,,,0.3527,0.0,182.0622,0.37,0.3121,10.0263,0.0,-0.9099,4.9596,14.1381,no_component_issue_from_available_outputs
jonathan_david__can,Jonathan David,CAN,FWD,4500000,group_stage,3-5-2,1,0.9,0.7938,medium_risk,0.9555,0.368,0.8073,,,,,0.3527,0.0,182.0622,0.37,0.3121,10.0263,0.0,-0.9099,4.9596,14.1381,no_component_issue_from_available_outputs
jonathan_david__can,Jonathan David,CAN,FWD,4500000,group_stage,4-3-3,1,0.9,0.7938,medium_risk,0.9555,0.368,0.8073,,,,,0.3527,0.0,182.0622,0.37,0.3121,10.0263,0.0,-0.9099,4.9596,14.1381,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,next_round,3-4-3,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.9025,3.1419,0.0,-0.0336,3.3576,7.2477,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,next_round,3-5-2,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.9025,3.1419,0.0,-0.0336,3.3576,7.2477,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,next_round,4-3-3,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.9025,3.1419,0.0,-0.0336,3.3576,7.2477,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,next_round,4-4-2,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.9025,3.1419,0.0,-0.0336,3.3576,7.2477,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,next_round,4-5-1,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.9025,3.1419,0.0,-0.0336,3.3576,7.2477,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,next_round,5-3-2,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.9025,3.1419,0.0,-0.0336,3.3576,7.2477,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,next_round,5-4-1,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.9025,3.1419,0.0,-0.0336,3.3576,7.2477,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,round1_2,3-4-3,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.7688,4.8429,0.0,-0.0336,3.3576,8.0081,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,round1_2,3-5-2,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.7688,4.8429,0.0,-0.0336,3.3576,8.0081,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,round1_2,4-3-3,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.7688,4.8429,0.0,-0.0336,3.3576,8.0081,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,round1_2,4-4-2,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.7688,4.8429,0.0,-0.0336,3.3576,8.0081,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,round1_2,4-5-1,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.7688,4.8429,0.0,-0.0336,3.3576,8.0081,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,round1_2,5-3-2,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.7688,4.8429,0.0,-0.0336,3.3576,8.0081,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,round1_2,5-4-1,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.7688,4.8429,0.0,-0.0336,3.3576,8.0081,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,group_stage,3-4-3,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.6108,5.3728,0.0,-0.0336,3.3576,8.6876,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,group_stage,3-5-2,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.6108,5.3728,0.0,-0.0336,3.3576,8.6876,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,group_stage,4-3-3,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.6108,5.3728,0.0,-0.0336,3.3576,8.6876,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,group_stage,4-4-2,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.6108,5.3728,0.0,-0.0336,3.3576,8.6876,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,group_stage,4-5-1,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.6108,5.3728,0.0,-0.0336,3.3576,8.6876,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,group_stage,5-3-2,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.6108,5.3728,0.0,-0.0336,3.3576,8.6876,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,group_stage,5-4-1,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.6108,5.3728,0.0,-0.0336,3.3576,8.6876,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,long_run,3-4-3,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.0,0.0,2.1171,-0.0336,3.3576,5.8243,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,long_run,3-5-2,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.0,0.0,2.1171,-0.0336,3.3576,5.8243,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,long_run,4-3-3,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.0,0.0,2.1171,-0.0336,3.3576,5.8243,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,long_run,4-4-2,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.0,0.0,2.1171,-0.0336,3.3576,5.8243,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,long_run,4-5-1,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.0,0.0,2.1171,-0.0336,3.3576,5.8243,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,long_run,5-3-2,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.0,0.0,2.1171,-0.0336,3.3576,5.8243,no_component_issue_from_available_outputs
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5000000,long_run,5-4-1,1,0.9287,0.9348,low_risk,0.3575,0.3811,0.1694,,,,,0.4954,0.0,199.4552,0.45,0.0,0.0,2.1171,-0.0336,3.3576,5.8243,no_component_issue_from_available_outputs
jules_kounde__fra,Jules Kounde,FRA,DEF,3500000,next_round,3-4-3,1,0.7661,0.8182,medium_risk,nan,nan,nan,,,,,0.3335,1.1492,nan,0.1,0.4502,2.1237,0.0,0.1188,2.9677,5.1074,no_component_issue_from_available_outputs
jules_kounde__fra,Jules Kounde,FRA,DEF,3500000,next_round,3-5-2,1,0.7661,0.8182,medium_risk,nan,nan,nan,,,,,0.3335,1.1492,nan,0.1,0.4502,2.1237,0.0,0.1188,2.9677,5.1074,no_component_issue_from_available_outputs
jules_kounde__fra,Jules Kounde,FRA,DEF,3500000,next_round,4-3-3,1,0.7661,0.8182,medium_risk,nan,nan,nan,,,,,0.3335,1.1492,nan,0.1,0.4502,2.1237,0.0,0.1188,2.9677,5.1074,no_component_issue_from_available_outputs
jules_kounde__fra,Jules Kounde,FRA,DEF,3500000,next_round,4-4-2,1,0.7661,0.8182,medium_risk,nan,nan,nan,,,,,0.3335,1.1492,nan,0.1,0.4502,2.1237,0.0,0.1188,2.9677,5.1074,no_component_issue_from_available_outputs
jules_kounde__fra,Jules Kounde,FRA,DEF,3500000,next_round,4-5-1,1,0.7661,0.8182,medium_risk,nan,nan,nan,,,,,0.3335,1.1492,nan,0.1,0.4502,2.1237,0.0,0.1188,2.9677,5.1074,no_component_issue_from_available_outputs
jules_kounde__fra,Jules Kounde,FRA,DEF,3500000,next_round,5-3-2,1,0.7661,0.8182,medium_risk,nan,nan,nan,,,,,0.3335,1.1492,nan,0.1,0.4502,2.1237,0.0,0.1188,2.9677,5.1074,no_component_issue_from_available_outputs
jules_kounde__fra,Jules Kounde,FRA,DEF,3500000,next_round,5-4-1,1,0.7661,0.8182,medium_risk,nan,nan,nan,,,,,0.3335,1.1492,nan,0.1,0.4502,2.1237,0.0,0.1188,2.9677,5.1074,no_component_issue_from_available_outputs
jules_kounde__fra,Jules Kounde,FRA,DEF,3500000,round1_2,3-4-3,1,0.7661,0.8182,medium_risk,nan,nan,nan,,,,,0.3335,1.1492,nan,0.1,0.7302,4.1092,0.0,0.1188,2.9677,6.6667,no_component_issue_from_available_outputs
jules_kounde__fra,Jules Kounde,FRA,DEF,3500000,round1_2,3-5-2,1,0.7661,0.8182,medium_risk,nan,nan,nan,,,,,0.3335,1.1492,nan,0.1,0.7302,4.1092,0.0,0.1188,2.9677,6.6667,no_component_issue_from_available_outputs
jules_kounde__fra,Jules Kounde,FRA,DEF,3500000,round1_2,4-3-3,1,0.7661,0.8182,medium_risk,nan,nan,nan,,,,,0.3335,1.1492,nan,0.1,0.7302,4.1092,0.0,0.1188,2.9677,6.6667,no_component_issue_from_available_outputs
jules_kounde__fra,Jules Kounde,FRA,DEF,3500000,round1_2,4-4-2,1,0.7661,0.8182,medium_risk,nan,nan,nan,,,,,0.3335,1.1492,nan,0.1,0.7302,4.1092,0.0,0.1188,2.9677,6.6667,no_component_issue_from_available_outputs
jules_kounde__fra,Jules Kounde,FRA,DEF,3500000,round1_2,4-5-1,1,0.7661,0.8182,medium_risk,nan,nan,nan,,,,,0.3335,1.1492,nan,0.1,0.7302,4.1092,0.0,0.1188,2.9677,6.6667,no_component_issue_from_available_outputs
jules_kounde__fra,Jules Kounde,FRA,DEF,3500000,round1_2,5-3-2,1,0.7661,0.8182,medium_risk,nan,nan,nan,,,,,0.3335,1.1492,nan,0.1,0.7302,4.1092,0.0,0.1188,2.9677,6.6667,no_component_issue_from_available_outputs
