Strategi;Strategi_key;Formation;Formation_score;Nr;Pos;Spiller;Land;Pris;Start;EV;player_id
Gruppespil;group_stage;5-3-2;;1;Mål;Unai Simon;Spanien;5,0 mio.;86%;68,371;unai_sim_n__esp
Gruppespil;group_stage;5-3-2;;2;For;Aymeric Laporte;Spanien;4,5 mio.;65%;46,532;aymeric_laporte__esp
Gruppespil;group_stage;5-3-2;;3;For;Jonathan Tah;Tyskland;4,5 mio.;84%;42,359;jonathan_tah__ger
Gruppespil;group_stage;5-3-2;;4;For;Marc Cucurella;Spanien;4,5 mio.;59%;40,606;marc_cucurella__esp
Gruppespil;group_stage;5-3-2;;5;For;Marquinhos;Brasilien;5,0 mio.;90%;47,419;marquinhos__bra
Gruppespil;group_stage;5-3-2;;6;For;Nico Schlotterbeck;Tyskland;4,0 mio.;83%;41,493;nico_schlotterbeck__ger
Gruppespil;group_stage;5-3-2;;10;Ang;Cristiano Ronaldo;Portugal;7,0 mio.;92%;51,405;cristiano_ronaldo__por
Gruppespil;group_stage;5-3-2;;11;Ang;Jonathan David;Canada;4,5 mio.;92%;46,512;jonathan_david__can
Gruppespil;group_stage;5-4-1;;7;Mid;Casemiro;Brasilien;4,5 mio.;83%;34,376;casemiro__bra
Gruppespil;group_stage;5-4-1;;8;Mid;Remo Freuler;Schweiz;3,5 mio.;94%;30,656;remo_freuler__sui
Gruppespil;group_stage;5-4-1;;9;Mid;Tajon Buchanan;Canada;3,5 mio.;88%;31,838;tajon_buchanan__can
Gruppespil;group_stage;5-4-1;;10;Mid;Youri Tielemans;Belgien;3,5 mio.;87%;30,125;youri_tielemans__bel
Gruppespil;group_stage;5-4-1;;1;Mål;Unai Simon;Spanien;5,0 mio.;86%;68,371;unai_sim_n__esp
Gruppespil;group_stage;5-4-1;;2;For;Aymeric Laporte;Spanien;4,5 mio.;65%;46,532;aymeric_laporte__esp
Gruppespil;group_stage;5-4-1;;3;For;Jonathan Tah;Tyskland;4,5 mio.;84%;42,359;jonathan_tah__ger
Gruppespil;group_stage;5-4-1;;4;For;Marc Cucurella;Spanien;4,5 mio.;59%;40,606;marc_cucurella__esp
Gruppespil;group_stage;5-4-1;;5;For;Marquinhos;Brasilien;5,0 mio.;90%;47,419;marquinhos__bra
Gruppespil;group_stage;5-4-1;;6;For;Nico Schlotterbeck;Tyskland;4,0 mio.;83%;41,493;nico_schlotterbeck__ger
Gruppespil;group_stage;5-4-1;;11;Ang;Vinicius Junior;Brasilien;7,5 mio.;92%;51,541;vinicius_j_nior__bra
Lang sigt;long_run;3-4-3;;5;Mid;Casemiro;Brasilien;4,5 mio.;83%;15,862;casemiro__bra
Lang sigt;long_run;3-4-3;;6;Mid;Declan Rice;England;4,5 mio.;91%;14,218;declan_rice__eng
Lang sigt;long_run;3-4-3;;7;Mid;Joshua Kimmich;Tyskland;5,0 mio.;95%;14,241;joshua_kimmich__ger
Lang sigt;long_run;3-4-3;;8;Mid;Youri Tielemans;Belgien;3,5 mio.;87%;13,315;youri_tielemans__bel
Lang sigt;long_run;3-4-3;;1;Mål;Unai Simon;Spanien;5,0 mio.;86%;29,055;unai_sim_n__esp
Lang sigt;long_run;3-4-3;;2;For;Marquinhos;Brasilien;5,0 mio.;90%;21,340;marquinhos__bra
Lang sigt;long_run;3-4-3;;3;For;Nathaniel Brown;Tyskland;2,5 mio.;80%;13,944;nathaniel_brown__ger
Lang sigt;long_run;3-4-3;;4;For;Nico Schlotterbeck;Tyskland;4,0 mio.;83%;18,657;nico_schlotterbeck__ger
Lang sigt;long_run;3-4-3;;9;Ang;Cristiano Ronaldo;Portugal;7,0 mio.;92%;21,105;cristiano_ronaldo__por
Lang sigt;long_run;3-4-3;;10;Ang;Jonathan David;Canada;4,5 mio.;92%;15,052;jonathan_david__can
Lang sigt;long_run;3-4-3;;11;Ang;Raul Jimenez;Mexico;4,5 mio.;79%;14,770;ra_l_jim_nez__mex
Lang sigt;long_run;3-5-2;;5;Mid;Antonio Nusa;Norge;3,5 mio.;82%;10,847;antonio_nusa__nor
Lang sigt;long_run;3-5-2;;6;Mid;Casemiro;Brasilien;4,5 mio.;83%;15,862;casemiro__bra
Lang sigt;long_run;3-5-2;;7;Mid;Declan Rice;England;4,5 mio.;91%;14,218;declan_rice__eng
Lang sigt;long_run;3-5-2;;8;Mid;Remo Freuler;Schweiz;3,5 mio.;94%;11,636;remo_freuler__sui
Lang sigt;long_run;3-5-2;;9;Mid;Youri Tielemans;Belgien;3,5 mio.;87%;13,315;youri_tielemans__bel
Lang sigt;long_run;3-5-2;;1;Mål;Unai Simon;Spanien;5,0 mio.;86%;29,055;unai_sim_n__esp
Lang sigt;long_run;3-5-2;;2;For;Jonathan Tah;Tyskland;4,5 mio.;84%;19,117;jonathan_tah__ger
Lang sigt;long_run;3-5-2;;3;For;Marquinhos;Brasilien;5,0 mio.;90%;21,340;marquinhos__bra
Lang sigt;long_run;3-5-2;;4;For;Nico Schlotterbeck;Tyskland;4,0 mio.;83%;18,657;nico_schlotterbeck__ger
Lang sigt;long_run;3-5-2;;10;Ang;Jonathan David;Canada;4,5 mio.;92%;15,052;jonathan_david__can
Lang sigt;long_run;3-5-2;;11;Ang;Vinicius Junior;Brasilien;7,5 mio.;92%;21,746;vinicius_j_nior__bra
Lang sigt;long_run;4-3-3;;6;Mid;Casemiro;Brasilien;4,5 mio.;83%;15,862;casemiro__bra
Lang sigt;long_run;4-3-3;;7;Mid;Declan Rice;England;4,5 mio.;91%;14,218;declan_rice__eng
Lang sigt;long_run;4-3-3;;8;Mid;Youri Tielemans;Belgien;3,5 mio.;87%;13,315;youri_tielemans__bel
Lang sigt;long_run;4-3-3;;1;Mål;Unai Simon;Spanien;5,0 mio.;86%;29,055;unai_sim_n__esp
Lang sigt;long_run;4-3-3;;2;For;Jonathan Tah;Tyskland;4,5 mio.;84%;19,117;jonathan_tah__ger
Lang sigt;long_run;4-3-3;;3;For;Marquinhos;Brasilien;5,0 mio.;90%;21,340;marquinhos__bra
Lang sigt;long_run;4-3-3;;4;For;Nathaniel Brown;Tyskland;2,5 mio.;80%;13,944;nathaniel_brown__ger
Lang sigt;long_run;4-3-3;;5;For;Nico Schlotterbeck;Tyskland;4,0 mio.;83%;18,657;nico_schlotterbeck__ger
Lang sigt;long_run;4-3-3;;9;Ang;Jonathan David;Canada;4,5 mio.;92%;15,052;jonathan_david__can
Lang sigt;long_run;4-3-3;;10;Ang;Raul Jimenez;Mexico;4,5 mio.;79%;14,770;ra_l_jim_nez__mex
Lang sigt;long_run;4-3-3;;11;Ang;Vinicius Junior;Brasilien;7,5 mio.;92%;21,746;vinicius_j_nior__bra
Lang sigt;long_run;4-4-2;;6;Mid;Casemiro;Brasilien;4,5 mio.;83%;15,862;casemiro__bra
Lang sigt;long_run;4-4-2;;7;Mid;Declan Rice;England;4,5 mio.;91%;14,218;declan_rice__eng
Lang sigt;long_run;4-4-2;;8;Mid;Remo Freuler;Schweiz;3,5 mio.;94%;11,636;remo_freuler__sui
Lang sigt;long_run;4-4-2;;9;Mid;Youri Tielemans;Belgien;3,5 mio.;87%;13,315;youri_tielemans__bel
Lang sigt;long_run;4-4-2;;1;Mål;Unai Simon;Spanien;5,0 mio.;86%;29,055;unai_sim_n__esp
Lang sigt;long_run;4-4-2;;2;For;Jonathan Tah;Tyskland;4,5 mio.;84%;19,117;jonathan_tah__ger
Lang sigt;long_run;4-4-2;;3;For;Marquinhos;Brasilien;5,0 mio.;90%;21,340;marquinhos__bra
Lang sigt;long_run;4-4-2;;4;For;Nico Schlotterbeck;Tyskland;4,0 mio.;83%;18,657;nico_schlotterbeck__ger
Lang sigt;long_run;4-4-2;;5;For;Nicolas Tagliafico;Argentina;4,0 mio.;87%;16,592;nicol_s_tagliafico__arg
Lang sigt;long_run;4-4-2;;10;Ang;Cristiano Ronaldo;Portugal;7,0 mio.;92%;21,105;cristiano_ronaldo__por
Lang sigt;long_run;4-4-2;;11;Ang;Jonathan David;Canada;4,5 mio.;92%;15,052;jonathan_david__can
Lang sigt;long_run;4-5-1;;6;Mid;Casemiro;Brasilien;4,5 mio.;83%;15,862;casemiro__bra
Lang sigt;long_run;4-5-1;;7;Mid;Declan Rice;England;4,5 mio.;91%;14,218;declan_rice__eng
Lang sigt;long_run;4-5-1;;8;Mid;Joshua Kimmich;Tyskland;5,0 mio.;95%;14,241;joshua_kimmich__ger
Lang sigt;long_run;4-5-1;;9;Mid;Remo Freuler;Schweiz;3,5 mio.;94%;11,636;remo_freuler__sui
Lang sigt;long_run;4-5-1;;10;Mid;Youri Tielemans;Belgien;3,5 mio.;87%;13,315;youri_tielemans__bel
Lang sigt;long_run;4-5-1;;1;Mål;Unai Simon;Spanien;5,0 mio.;86%;29,055;unai_sim_n__esp
Lang sigt;long_run;4-5-1;;2;For;Jonathan Tah;Tyskland;4,5 mio.;84%;19,117;jonathan_tah__ger
Lang sigt;long_run;4-5-1;;3;For;Marquinhos;Brasilien;5,0 mio.;90%;21,340;marquinhos__bra
Lang sigt;long_run;4-5-1;;4;For;Nathaniel Brown;Tyskland;2,5 mio.;80%;13,944;nathaniel_brown__ger
Lang sigt;long_run;4-5-1;;5;For;Nico Schlotterbeck;Tyskland;4,0 mio.;83%;18,657;nico_schlotterbeck__ger
Lang sigt;long_run;4-5-1;;11;Ang;Vinicius Junior;Brasilien;7,5 mio.;92%;21,746;vinicius_j_nior__bra
Lang sigt;long_run;5-3-2;;7;Mid;Casemiro;Brasilien;4,5 mio.;83%;15,862;casemiro__bra
Lang sigt;long_run;5-3-2;;8;Mid;Remo Freuler;Schweiz;3,5 mio.;94%;11,636;remo_freuler__sui
Lang sigt;long_run;5-3-2;;9;Mid;Youri Tielemans;Belgien;3,5 mio.;87%;13,315;youri_tielemans__bel
Lang sigt;long_run;5-3-2;;1;Mål;Unai Simon;Spanien;5,0 mio.;86%;29,055;unai_sim_n__esp
Lang sigt;long_run;5-3-2;;2;For;Jonathan Tah;Tyskland;4,5 mio.;84%;19,117;jonathan_tah__ger
Lang sigt;long_run;5-3-2;;3;For;Marquinhos;Brasilien;5,0 mio.;90%;21,340;marquinhos__bra
Lang sigt;long_run;5-3-2;;4;For;Nathaniel Brown;Tyskland;2,5 mio.;80%;13,944;nathaniel_brown__ger
Lang sigt;long_run;5-3-2;;5;For;Nico Schlotterbeck;Tyskland;4,0 mio.;83%;18,657;nico_schlotterbeck__ger
Lang sigt;long_run;5-3-2;;6;For;Silvan Widmer;Schweiz;3,0 mio.;84%;13,037;silvan_widmer__sui
Lang sigt;long_run;5-3-2;;10;Ang;Cristiano Ronaldo;Portugal;7,0 mio.;92%;21,105;cristiano_ronaldo__por
Lang sigt;long_run;5-3-2;;11;Ang;Vinicius Junior;Brasilien;7,5 mio.;92%;21,746;vinicius_j_nior__bra
Lang sigt;long_run;5-4-1;;7;Mid;Casemiro;Brasilien;4,5 mio.;83%;15,862;casemiro__bra
Lang sigt;long_run;5-4-1;;8;Mid;Declan Rice;England;4,5 mio.;91%;14,218;declan_rice__eng
Lang sigt;long_run;5-4-1;;9;Mid;Joshua Kimmich;Tyskland;5,0 mio.;95%;14,241;joshua_kimmich__ger
Lang sigt;long_run;5-4-1;;10;Mid;Youri Tielemans;Belgien;3,5 mio.;87%;13,315;youri_tielemans__bel
Lang sigt;long_run;5-4-1;;1;Mål;Unai Simon;Spanien;5,0 mio.;86%;29,055;unai_sim_n__esp
Lang sigt;long_run;5-4-1;;2;For;Jonathan Tah;Tyskland;4,5 mio.;84%;19,117;jonathan_tah__ger
Lang sigt;long_run;5-4-1;;3;For;Marquinhos;Brasilien;5,0 mio.;90%;21,340;marquinhos__bra
Lang sigt;long_run;5-4-1;;4;For;Nathaniel Brown;Tyskland;2,5 mio.;80%;13,944;nathaniel_brown__ger
Lang sigt;long_run;5-4-1;;5;For;Nico Schlotterbeck;Tyskland;4,0 mio.;83%;18,657;nico_schlotterbeck__ger
Lang sigt;long_run;5-4-1;;6;For;Nicolas Tagliafico;Argentina;4,0 mio.;87%;16,592;nicol_s_tagliafico__arg
Lang sigt;long_run;5-4-1;;11;Ang;Cristiano Ronaldo;Portugal;7,0 mio.;92%;21,105;cristiano_ronaldo__por
